created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 10 12:37:47 +0000 2023;1733828354086986214;"Gak ada asap kalo gak ada api. Warga juga gak bakalan mukul Rohingya tanpa sebab kan";0;0;0;0;in;736781183355228160;1733828354086986214;melilfoulus;https://twitter.com/melilfoulus/status/1733828354086986214
Sun Dec 10 12:37:31 +0000 2023;1733828286781047138;"@Wwatermelodi Aku browsing gak nemu Mel beritanya. Malah yg muncul banyak banget kekejaman yg dilakukan oleh Negaranya sendiri kepada etnis Rohingya";0;0;0;0;in;1146683356521717760;1733346968947319067;Belummati420;https://twitter.com/Belummati420/status/1733828286781047138
Sun Dec 10 12:37:21 +0000 2023;1733828247568408858;"@PartaiSocmed @aniesbaswedan Ohh ternyata isu rohingya, tujuannya buat ini??";0;0;0;0;in;1340686079666475008;1733316038551543965;Lusbowln;https://twitter.com/Lusbowln/status/1733828247568408858
Sun Dec 10 12:37:18 +0000 2023;1733828235417583667;"@SinarOnline Apa kata kita luah dan komen juga ketidaksenangan kita terhadap warga Rohingya ni di media sosial pertubuhan tersebut dan media sosial presiden yang cakap tu.";0;0;1;2;in;2231327545;1733810322505695448;bencanamalaysia;https://twitter.com/bencanamalaysia/status/1733828235417583667
Sun Dec 10 12:37:17 +0000 2023;1733828228530536924;"Adiba Khanza Anak Mendiang Uje Menikah Hari Ini dengan Egy Maulana Vikri, Sehari Sebelumnya Gelar Siraman dan Digendong Abidzar https://t.co/SNldi6ObaA Adiba #Viralvideo PERNGENTOTAN TERDASYAT AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Rohingya BEM UGM Zara #suaritoto";0;0;0;0;in;1705724354150211584;1733828228530536924;rora_au99;https://twitter.com/rora_au99/status/1733828228530536924
Sun Dec 10 12:36:19 +0000 2023;1733827986502348945;"prasangka jelek: 🗣️lama-lama mau dikuasai(dijajahhalus) warga Rohingya terus didatangkan perahu CALO pengungsi, ayo ndan @_TNIAU @_TNIAL_ patroli diperbatasan jangan kasih masuk NKRI,puter balik!!!  klo cuma ngandelin nelayan lokal yg negur gak ada takut²nya mereka 😤🤬";0;0;0;0;in;1150808777442000896;1733827986502348945;iyasiapatau;https://twitter.com/iyasiapatau/status/1733827986502348945
Sun Dec 10 12:35:50 +0000 2023;1733827866281025799;"@_BungHerwin Pejabat Bangsa ini lebih MEMENTINGKAN PENGUNGSI ROHINGYA dan PALESTINA dari pada RAKYAT SENDIRI iya kan Pak @jokowi  ???";0;0;0;0;in;719084961039421440;1733676210612523340;BryokAceh;https://twitter.com/BryokAceh/status/1733827866281025799
Sun Dec 10 12:35:42 +0000 2023;1733827829178183730;"@501Awani Trlalu sedikit jika nk dibandingkn dgn pndtg haram yg ada jt Malaysia ni, pelancong china 1.2 juta tak kluar lg, rohingya yg "bermaharajaldla" kt makaysia ni siap mnta kefajaanbg tanah kt mrk beratus ribu";0;0;0;0;in;1681266525863559168;1732751278240100658;ZukiHasan69;https://twitter.com/ZukiHasan69/status/1733827829178183730
Sun Dec 10 12:35:08 +0000 2023;1733827686622236986;"®️🔴 Perang Israel Vs Yaman Terancam Pecah❗ Militer Yaman Siaga Penuh, Siap Hadapi Skenario Netanyahu   https://t.co/NyYo0Fouod lewat @YouTube   CEASEFIRE NOW #IsraelApartheidState Rohingya #JulidFiiSabilillah #FreePalestineFromlsraelNOW #FreePalestineFromZionists https://t.co/dBwW7RTk5q";0;0;0;0;in;115936810;1733827686622236986;tribunpontianak;https://twitter.com/tribunpontianak/status/1733827686622236986
Sun Dec 10 12:35:01 +0000 2023;1733827660047134794;"YG LAGI VIRAL BOCIL KAKAK ADEK NGEN SAMPAI NANGIS2 😱  LINK DI KOMENTAR   Pelajar bokep indo viral terbaru vcs Vidio Indonesia colmek scandal bumil jilbab mesum bahan coli hijab memek basah Tante sange selebgram Rohingya BEM UGM #SANGE_AAAAAAAAAA #SANGE_AAAAAAAAAAH #viralvideo https://t.co/wK1oEUms9w";0;4;1;3;in;1725294221559840768;1733827660047134794;Syakira1758821;https://twitter.com/Syakira1758821/status/1733827660047134794
Sun Dec 10 12:34:27 +0000 2023;1733827515385610353;"@erwinquu @Candj09 Coba Googling aja mbak brapa sih yg di indo dibanding timteng atau China pengungsi Rohingya?";0;0;0;1;in;1603996752100540416;1733800111493513522;Bang_Muun;https://twitter.com/Bang_Muun/status/1733827515385610353
Sun Dec 10 12:34:15 +0000 2023;1733827465020395666;"200 Pengungsi Rohingya Kembali Mendarat di Aceh dengan 2 Kapal #rohingya https://t.co/VlBtROFxCp";0;0;0;0;in;1430542109044477958;1733827465020395666;chatnews_id;https://twitter.com/chatnews_id/status/1733827465020395666
Sun Dec 10 12:33:57 +0000 2023;1733827389246070988;"@CNNIndonesia RI 1 sdh perintahkan Menkopolhukam utk beresin masalah Rohingya ini.... kalo beliau berhasil otomatis bisa naikan pamor beliau di 2024. Kalo tidak malah sebaliknya.... 😅 https://t.co/qgkHQJphuW";0;0;0;0;in;217376888;1733738622447481004;p4piKRiS;https://twitter.com/p4piKRiS/status/1733827389246070988
Sun Dec 10 12:33:22 +0000 2023;1733827245008171519;"Jokowi Sebut Dugaan Perdagangan Orang Terkait Pengungsi Rohingya #rohingya #aceh https://t.co/8MYhCd2PdG";0;0;0;0;in;1430542109044477958;1733827245008171519;chatnews_id;https://twitter.com/chatnews_id/status/1733827245008171519
Sun Dec 10 12:33:03 +0000 2023;1733827165790363985;"@Ksthenny16 @neohistoria_id Cukup kompleks, kasarnya Rohingya keturunan imigran Bangladesh yang tetap mempertahankan identitas bahasa dan agama mereka yang berbeda dengan Myanmar.  Mereka mendukung Inggris dan pasca kemerdekaan Myanmar mereka coba gabung ke Pakistan. Sehingga ada sense not belong to Myanmar";0;1;0;0;in;1705224065592791040;1733316691688612305;JasMerah66;https://twitter.com/JasMerah66/status/1733827165790363985
Sun Dec 10 12:32:52 +0000 2023;1733827117878776154;"jas hujan adiba bem ugm facial wash rohingya top 3 stray kids munchen shanday minggu viralvideo survey my exo yeonjun taehyung on running man early vday for v jongin cobain txt solo LEveLing ost hapsun jennie taehyung lisa namjoon cadera kim junkyu";0;0;0;0;in;1685619390015062016;1733827117878776154;kimkimnam666;https://twitter.com/kimkimnam666/status/1733827117878776154
Sun Dec 10 12:32:48 +0000 2023;1733827100896059487;"-c- Aku juga pernah melihat potongan-potongan video wawancara Rohingya yg sudah tinggal di sini. Terlihat sekali itu video di-cut padahal dia belum selesai bicara. Akibatnya? Banyak sekali komen negatif di video tsb. Tolong lah, jadi manusia yg punya hati 😢";0;0;0;0;in;1313692525807296516;1733825440144670830;veyeaemieli;https://twitter.com/veyeaemieli/status/1733827100896059487
Sun Dec 10 12:32:14 +0000 2023;1733826960105918548;"Momen Pak Menteri PPN @Suharso_M beserta keluarga sedang menikmati liburan di gurun pasir dan menikmati destinasi wisata di Dubai.  Selamat berlibur pak 🙏 -----  Adiba Zara Rohingya #ดมดทําอะไรกับแฟนคลับบ้าง  https://t.co/LYIF5CDoSi";0;1;0;0;in;1153460550;1733826960105918548;AlshaibaShihab;https://twitter.com/AlshaibaShihab/status/1733826960105918548
Sun Dec 10 12:32:12 +0000 2023;1733826949859221932;"@MARQUEZ__93 @wdrseplianda Kirain US aja yg punya pesawat siluman anti radar. Ternyata pengungsj Rohingya pun punya ... Amerika ketawa ngakak melihat ini.";0;0;0;0;in;860965170;1733501830146265257;RolandBarano;https://twitter.com/RolandBarano/status/1733826949859221932
Sun Dec 10 12:32:04 +0000 2023;1733826915394555980;"jas hujan adiba bem ugm facial wash rohingya top 3 stray kids munchen shanday minggu viralvideo survey my exo yeonjun taehyung on running man early vday for v jongin cobain txt solo LEveLing ost hapsun jennie taehyung lisa namjoon cadera k-link festival febri";0;0;0;0;in;1685619390015062016;1733826915394555980;kimkimnam666;https://twitter.com/kimkimnam666/status/1733826915394555980
Sun Dec 10 12:31:47 +0000 2023;1733826844133294128;"@democrazymedia Pak menhan, lonjakan pengungsi rohingya diurus dong. Jangan kampanye doang. Itu kan msh ranah bpk";0;0;0;0;in;1602114436831285248;1733720699661918445;thegeje;https://twitter.com/thegeje/status/1733826844133294128
Sun Dec 10 12:31:32 +0000 2023;1733826782615535640;"Tolak Pengungsi Rohingya dan Bubarkan UNHCR Indonesia - Tandatangani Petisi! https://t.co/x1FPWTq6yV via @ChangeOrg_ID";0;0;0;0;in;705445192573128704;1733826782615535640;sober_man83;https://twitter.com/sober_man83/status/1733826782615535640
Sun Dec 10 12:31:19 +0000 2023;1733826726512488487;"@SinarOnline Sial sinar anjing rohingya..ko pegi duduk kedah la @SanusiMNor nak bagi korang sekolah..";0;0;0;0;in;781493390;1733810322505695448;jatetino12;https://twitter.com/jatetino12/status/1733826726512488487
Sun Dec 10 12:30:40 +0000 2023;1733826565845446826;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/ZX7S3OZKrO";0;0;0;0;in;1706353792793587712;1733826565845446826;SalsabilaRaahyu;https://twitter.com/SalsabilaRaahyu/status/1733826565845446826
Sun Dec 10 12:30:38 +0000 2023;1733826557477900626;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/vmg3fQcqcx";0;0;0;0;in;1706363228933197824;1733826557477900626;TiaraAnjan9;https://twitter.com/TiaraAnjan9/status/1733826557477900626
Sun Dec 10 12:30:36 +0000 2023;1733826547633848516;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/JTt9oMRRCL";0;0;0;0;in;1706360150280536064;1733826547633848516;TaniaZahra82;https://twitter.com/TaniaZahra82/status/1733826547633848516
Sun Dec 10 12:30:34 +0000 2023;1733826539018731847;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/wqg6MVMIQl";0;0;0;0;in;1706337518684426240;1733826539018731847;RizkaAnand89;https://twitter.com/RizkaAnand89/status/1733826539018731847
Sun Dec 10 12:30:32 +0000 2023;1733826528709161237;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/iRAiMbbfCX";0;0;0;0;in;1706331788526952448;1733826528709161237;NadyaLaras76;https://twitter.com/NadyaLaras76/status/1733826528709161237
Sun Dec 10 12:30:29 +0000 2023;1733826519385227750;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/lfHdvz1Ewt";0;0;0;0;in;1706314884332261377;1733826519385227750;Dindarais22;https://twitter.com/Dindarais22/status/1733826519385227750
Sun Dec 10 12:30:27 +0000 2023;1733826510455452108;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/M2mJo5WfUr";0;0;0;0;in;1706324434041147392;1733826510455452108;LailaAyuWu3;https://twitter.com/LailaAyuWu3/status/1733826510455452108
Sun Dec 10 12:30:25 +0000 2023;1733826501173485805;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/Dcd4171OHy";0;0;0;0;in;1706320455110426625;1733826501173485805;KiranaSav;https://twitter.com/KiranaSav/status/1733826501173485805
Sun Dec 10 12:30:23 +0000 2023;1733826492717748672;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/wNkctxL9Gh";0;0;0;0;in;1706312527884275712;1733826492717748672;Adincahya6;https://twitter.com/Adincahya6/status/1733826492717748672
Sun Dec 10 12:30:21 +0000 2023;1733826483603624318;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/uXEAu3N28I";0;0;0;0;in;1705991263714168832;1733826483603624318;ari_suntara;https://twitter.com/ari_suntara/status/1733826483603624318
Sun Dec 10 12:30:15 +0000 2023;1733826459306021178;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/nIc6sE9ILK";0;0;0;0;in;1705980621112459264;1733826459306021178;helma_tiar85917;https://twitter.com/helma_tiar85917/status/1733826459306021178
Sun Dec 10 12:30:13 +0000 2023;1733826449302544497;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/93obQx6vCS";0;0;0;0;in;1705989031958605824;1733826449302544497;alamsyah_rsman_;https://twitter.com/alamsyah_rsman_/status/1733826449302544497
Sun Dec 10 12:30:11 +0000 2023;1733826440783888794;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/2B31Z7aAcp";0;0;0;0;in;1705987038238146560;1733826440783888794;AfriAnantika;https://twitter.com/AfriAnantika/status/1733826440783888794
Sun Dec 10 12:30:08 +0000 2023;1733826430990188936;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/Mw8IJc6oal";0;0;0;0;in;1705972105802870784;1733826430990188936;revalina_a4;https://twitter.com/revalina_a4/status/1733826430990188936
Sun Dec 10 12:30:06 +0000 2023;1733826420395360529;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/dhYqjn0P0b";0;0;0;0;in;1705969600045957120;1733826420395360529;IRodhatul8;https://twitter.com/IRodhatul8/status/1733826420395360529
Sun Dec 10 12:30:04 +0000 2023;1733826411230859355;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/nWUFNbE2fL";0;0;0;0;in;1705974081156509696;1733826411230859355;naila_farh_;https://twitter.com/naila_farh_/status/1733826411230859355
Sun Dec 10 12:30:02 +0000 2023;1733826402879946847;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/xWuOuygZio";0;0;0;0;in;1705978592780513280;1733826402879946847;LintangAzizh;https://twitter.com/LintangAzizh/status/1733826402879946847
Sun Dec 10 12:29:59 +0000 2023;1733826394034172243;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/JtizKDQ02Z";0;0;0;0;in;1705976091154989056;1733826394034172243;KandiaPrat53;https://twitter.com/KandiaPrat53/status/1733826394034172243
Sun Dec 10 12:29:57 +0000 2023;1733826385423352209;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/TnWkJf6ADm";0;0;0;0;in;1705967455032729600;1733826385423352209;HaniraLest3;https://twitter.com/HaniraLest3/status/1733826385423352209
Sun Dec 10 12:29:55 +0000 2023;1733826376292282538;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/IxMF74bf8v";0;0;0;0;in;1706143177818992640;1733826376292282538;NaylaS8al;https://twitter.com/NaylaS8al/status/1733826376292282538
Sun Dec 10 12:29:53 +0000 2023;1733826367492669693;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/dwaNs8CNsN";0;0;0;0;in;1706022965920628736;1733826367492669693;KeishaAuli8;https://twitter.com/KeishaAuli8/status/1733826367492669693
Sun Dec 10 12:29:51 +0000 2023;1733826359745769941;"@_CocoteTonggo_ @j6rt9gw2hd Kan 200 kapal toh, ayo 350jt  Rohingya masuklah ke Indonesia,  @jokowi  @Menlu_RI  @Kiyai_MarufAmin 👉 punya pulau pribadi kok. Dibuatkan ktp Indonesia, biar tiap pemilu pasti menang, selama 7 turunan.";0;0;1;0;in;1587513970000547841;1733782809863758288;utomo_suheri;https://twitter.com/utomo_suheri/status/1733826359745769941
Sun Dec 10 12:29:51 +0000 2023;1733826358571401330;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/3fdClHVcjr";0;0;0;0;in;1706147239356485632;1733826358571401330;SabrinaPut9;https://twitter.com/SabrinaPut9/status/1733826358571401330
Sun Dec 10 12:29:49 +0000 2023;1733826350019149923;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/Lm3o8pkw4I";0;0;0;0;in;1706098805786177536;1733826350019149923;LintangCah48;https://twitter.com/LintangCah48/status/1733826350019149923
Sun Dec 10 12:29:47 +0000 2023;1733826341982929129;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/zhywhpHEdH";0;0;0;0;in;1706151736845684736;1733826341982929129;TasyaMauli5;https://twitter.com/TasyaMauli5/status/1733826341982929129
Sun Dec 10 12:29:45 +0000 2023;1733826334135042304;"@kapitalisbarat @Nobitanya1 @GerryMurlianda @CNNIndonesia Itu dia lagi ngomongin, orang Rohingya yang memperkosa sesama orang Rohingya di pengungsian~ Lu paham nggak sih? Pahami dulu sebelum maki orang~";0;1;0;0;in;1172066132963913728;1733738622447481004;Membkr;https://twitter.com/Membkr/status/1733826334135042304
Sun Dec 10 12:29:45 +0000 2023;1733826332705054933;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/VpYnXVf6HQ";0;0;0;0;in;1706155750308143104;1733826332705054933;Zahrkusuman22;https://twitter.com/Zahrkusuman22/status/1733826332705054933
Sun Dec 10 12:29:40 +0000 2023;1733826313079984246;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/FI4ePtoKS9";0;0;0;0;in;1706018699369721856;1733826313079984246;ClarissaAu7;https://twitter.com/ClarissaAu7/status/1733826313079984246
Sun Dec 10 12:29:38 +0000 2023;1733826303877599433;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/xXOZjMa4gD";0;0;0;0;in;1706001390404026368;1733826303877599433;DindaPrati3;https://twitter.com/DindaPrati3/status/1733826303877599433
Sun Dec 10 12:29:36 +0000 2023;1733826295342239858;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/uqtfjRZGPq";0;0;0;0;in;1705996244739620864;1733826295342239858;PradnyaLes7;https://twitter.com/PradnyaLes7/status/1733826295342239858
Sun Dec 10 12:29:34 +0000 2023;1733826286282490333;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/GhleNbroPC";0;0;0;0;in;1705813933523939328;1733826286282490333;YKhalista62361;https://twitter.com/YKhalista62361/status/1733826286282490333
Sun Dec 10 12:29:32 +0000 2023;1733826278686707744;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/llHEUjoTXb";0;0;0;0;in;1705984631676534784;1733826278686707744;AnindyaBel9;https://twitter.com/AnindyaBel9/status/1733826278686707744
Sun Dec 10 12:29:30 +0000 2023;1733826269748617605;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/FCMS8Auhp2";0;0;0;0;in;1705830953158111232;1733826269748617605;robyhafizz;https://twitter.com/robyhafizz/status/1733826269748617605
Sun Dec 10 12:29:28 +0000 2023;1733826261062185069;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/QZlj86TgW7";0;0;0;0;in;1705831079792529408;1733826261062185069;zafrankhaisarr;https://twitter.com/zafrankhaisarr/status/1733826261062185069
Sun Dec 10 12:29:27 +0000 2023;1733826257891344888;"@aniesmania @kurawa @jokowi Kapan pak Anies nengok pengungsi rohingya?  Ditunggu lhoo yaaa….";0;0;0;0;in;1330389892447100928;1733789851324178522;winnetau;https://twitter.com/winnetau/status/1733826257891344888
