text_clean,text_preprocessed
viral dukun sang perkosa pasiennya sampe pingsan🥵  link full komentarbio profil  pelajar bokep indo viral terbaru ginting  colmek scandal mesum bahan coli memek basah tidur arhan israel pasumi malam minggu wa aja rohingya bem ugm   aaaaaaaaaah,"['viral', 'dukun', 'sang', 'perkosa', 'pasien', 'sampe', 'pingsan', 'link', 'full', 'komentarbio', 'profil', 'ajar', 'bokep', 'indo', 'viral', 'baru', 'ginting', 'colmek', 'scandal', 'mesum', 'bahan', 'coli', 'memek', 'basah', 'tidur', 'arhan', 'israel', 'pasumi', 'malam', 'minggu', 'wa', 'aja', 'rohingya', 'bem', 'ugm', 'aaaaaaaaaah']"
masalah rohingya itu karena mereka ada di aceh daerah yang masih banyak kesulitan pindahin aja ke jakarta dah kalo emang mau ga ributribut apbd jakarta gede yekan mau pake apbn juga deket kan masih jadi ibu kota sekarang,"['rohingya', 'ada', 'aceh', 'daerah', 'sulit', 'pindahin', 'aja', 'jakarta', 'dah', 'kalo', 'emang', 'ga', 'ributribut', 'apbd', 'jakarta', 'gede', 'yekan', 'pake', 'apbn', 'deket', 'kota']"
tolong  desak juga pihak myanmar supaya stop ngelakuin genosida sm rohingya ngga mungkin kan rohingya bakal terus ngungsi padahal tanahnya dirampas,"['tolong', 'desak', 'myanmar', 'stop', 'ngelakuin', 'genosida', 'sm', 'rohingya', 'ngga', 'rohingya', 'ngungsi', 'tanah', 'rampas']"
terserah lah gw males jawabin satu kalau kalian ga terima tinggal desak aja pemerintah buat usir gw jg ga peduli sama rohingya gw cuma lurusin yg ga baca slide kalau dikira nya pengungsi itu dibiayai oleh negara pdhal dana mereka dari organisasi pbb,"['serah', 'gw', 'males', 'jawabin', 'ga', 'terima', 'tinggal', 'desak', 'aja', 'perintah', 'usir', 'gw', 'jg', 'ga', 'peduli', 'rohingya', 'gw', 'lurusin', 'yg', 'ga', 'baca', 'slide', 'nya', 'ungsi', 'biaya', 'negara', 'pdhal', 'dana', 'organisasi', 'pbb']"
pak pres kok ga bahas rohingya yaa,"['pres', 'ga', 'bahas', 'rohingya', 'yaa']"
pedhet  jd dr tahun  pak jokowi sndiri yg ingin bantu pengungsi rohingya dgn alasan kemanusiaan dulu awalnya tujuan mrk k australia indonesia hanya dijadikan transit krn pembiaran yg lama indonesia dijadikan tujuan,"['pedhet', 'jd', 'dr', 'jokowi', 'sndiri', 'yg', 'bantu', 'ungsi', 'rohingya', 'dgn', 'alas', 'manusia', 'tuju', 'mrk', 'k', 'australia', 'indonesia', 'jadi', 'transit', 'krn', 'biar', 'yg', 'indonesia', 'jadi', 'tuju']"
kemanusiaan lha itu rohingya sudan yaman digempur saudi ga usah ngecap kemanusiaan lah 🤣,"['manusia', 'lha', 'rohingya', 'sudan', 'yaman', 'gempur', 'saudi', 'ga', 'ngecap', 'manusia', '']"
bookmarkin isu rohingya demi kebenaran pikiran,"['bookmarkin', 'isu', 'rohingya', 'benar', 'pikir']"
apa iyya mampu memimpin nkri   bem ugm iqoo wa aja rohingya otan komika jurgen klopp glasgow pil  hunter biden the k gronk pil  parliament no  pil  myanmar,"['iyya', 'pimpin', 'nkri', 'bem', 'ugm', 'iqoo', 'wa', 'aja', 'rohingya', 'otan', 'komika', 'jurgen', 'klopp', 'glasgow', 'pil', 'hunter', 'biden', 'the', 'k', 'gronk', 'pil', 'parliament', 'no', 'pil', 'myanmar']"
yang seperti ini yang seharusnya dikasih makan x sehari bukan orang orang rohingya yang gatau diri gada syukurnya berasa raja aja di kasih tempat tinggal dimasakin tinggal makan sebel,"['kasih', 'makan', 'x', 'hari', 'orang', 'orang', 'rohingya', 'gatau', 'gada', 'syukur', 'asa', 'raja', 'aja', 'kasih', 'tinggal', 'dimasakin', 'tinggal', 'makan', 'sebel']"
etnis rohingya ni ternyata ngeri juga ya kalo sampe beranak pinak disini,"['etnis', 'rohingya', 'ni', 'ngeri', 'ya', 'kalo', 'sampe', 'anak', 'pinak']"
hm najis mending masi banyak sodara muslim yg bisa di doain drpd doain manusia gatau diri kaya etnis rohingya,"['hm', 'najis', 'mending', 'mas', 'sodara', 'muslim', 'yg', 'doain', 'drpd', 'doain', 'manusia', 'gatau', 'kaya', 'etnis', 'rohingya']"
besok malming malam minggu nonton myanmar  wa aja  vcs music on sosmed  rohingya  pil,"['besok', 'malming', 'malam', 'minggu', 'nonton', 'myanmar', 'wa', 'aja', 'vcs', 'music', 'on', 'sosmed', 'rohingya', 'pil']"
id maaf aja ya tapi bkn tanggung jawab negara kita negara kita aja msh jd negara termiskin ngapain jg nampung negara lain gua klo plg kerja jg selalu liat anak kecil tdr jejeran di gerobak emak bpk ny tiduran di rumput toh rohingya jg gabisa bawa diri malas dan tamak,"['id', 'maaf', 'aja', 'ya', 'bkn', 'tanggung', 'negara', 'negara', 'aja', 'msh', 'jd', 'negara', 'miskin', 'ngapain', 'jg', 'nampung', 'negara', 'gua', 'klo', 'plg', 'kerja', 'jg', 'liat', 'anak', 'tdr', 'jejer', 'gerobak', 'emak', 'bpk', 'ny', 'tidur', 'rumput', 'rohingya', 'jg', 'gabisa', 'bawa', 'malas', 'tamak']"
tapi emang butuh kesabaran lebih buat bisa ngebuat masyarakat aware kayak gw mencoba menjelaskan isu rohingya yg kena tindas sama junta militer myanmar tapi malah dibikin bercandaan sama mereka dan bukan hanya isu ini aja sih konflik palestina juga pernah 😔,"['emang', 'butuh', 'sabar', 'ngebuat', 'masyarakat', 'aware', 'kayak', 'gw', 'coba', 'isu', 'rohingya', 'yg', 'kena', 'tindas', 'junta', 'militer', 'myanmar', 'bikin', 'canda', 'isu', 'aja', 'sih', 'konflik', 'palestina', '']"
polres lhokseumawe gagalkan enam rohingya coba melarikan diri dari kamp penampungan,"['polres', 'lhokseumawe', 'gagal', 'enam', 'rohingya', 'coba', 'lari', 'kamp', 'tampung']"
kalau bilang probabilitasnya kecil kekuatan militer orang rohingya tuh ga sebanding sama indonesia kalau mereka punya kekuatan sebesar itu ya konfliknya hanya di myanmar aja ga akan mereka ngungsi kemana mana,"['bilang', 'probabilitas', 'kuat', 'militer', 'orang', 'rohingya', 'tuh', 'ga', 'banding', 'indonesia', 'kuat', 'ya', 'konflik', 'myanmar', 'aja', 'ga', 'ngungsi', 'mana']"
id marshel tetap tim usir rohingya kaum jorok dan tak tau diri,"['id', 'marshel', 'tim', 'usir', 'rohingya', 'kaum', 'jorok', 'tau']"
kata siapa orang india perantauan di medan aja bersih rapi bahkan mandiri dari rohingya elu itu jg botol,"['orang', 'india', 'rantau', 'medan', 'aja', 'bersih', 'rapi', 'mandiri', 'rohingya', 'elu', 'jg', 'botol']"
ilustrasi maafkan kami wahai para pejuang negara yg kalian perjuangkan telah tergadaikan moralnya kepada unhcr pengungsi rohingya yg dtng dilayani dicukupi makan amp  tempat tinggalnya sementara engkau mengemis di negara yang telah kau perjuangkan 😭😭,"['ilustrasi', 'maaf', 'juang', 'negara', 'yg', 'juang', 'gadai', 'moral', 'unhcr', 'ungsi', 'rohingya', 'yg', 'dtng', 'layan', 'cukup', 'makan', 'amp', 'tinggal', 'engkau', 'emis', 'negara', 'kau', 'juang', '']"
suara rakyat aceh yg patut didengarkan olh pemerintah pusat   unt itu tdk perlu berlama sesegera mungkin seluruh rohingya di deportasi kan dan minta pertanggung jawaban pemerintah india jangan biarkan mrk berbuat sekehendaknya   ambil ibbroh palestina,"['suara', 'rakyat', 'aceh', 'yg', 'patut', 'dengar', 'olh', 'perintah', 'pusat', 'unt', 'tdk', 'lama', 'rohingya', 'deportasi', 'tanggung', 'perintah', 'india', 'biar', 'mrk', 'buat', 'hendak', 'ambil', 'ibbroh', 'palestina']"
itu org rohingya mintain aja ginjal nya satu mayan,"['org', 'rohingya', 'mintain', 'aja', 'ginjal', 'nya', 'mayan']"
id marshel akun id ini akun bodoh ya belain palestina rohingya duhh dungunya😑,"['id', 'marshel', 'akun', 'id', 'akun', 'bodoh', 'ya', 'bain', 'palestina', 'rohingya', 'duhh', 'dungu']"
rohingya harus nya dimusnahkan kan sih hama penganggu soalnya capek banget sama tingkah nyaa gk tau terimakasih gk punya malu,"['rohingya', 'nya', 'musnah', 'sih', 'hama', 'penganggu', 'capek', 'banget', 'tingkah', 'nyaa', 'gk', 'tau', 'terimakasih', 'gk', 'malu']"
siapa yg nolak  nih lihat kelakuan warga sendiri buang sampah sembarang kayak rohingya bikin gua gedeg,"['yg', 'nolak', 'nih', 'lihat', 'laku', 'warga', 'buang', 'sampah', 'sembarang', 'kayak', 'rohingya', 'bikin', 'gua', 'gedeg']"
ises bukti pihak yang ngusirin rohingya itu tidak memiliki akhlak yang baik,"['ises', 'bukti', 'ngusirin', 'rohingya', 'milik', 'akhlak']"
jangan lah takut banget mimpi ku jadi kenyataan di kejar rohingya takuttttt 😭,"['takut', 'banget', 'mimpi', 'ku', 'nyata', 'kejar', 'rohingya', 'takuttttt', '']"
bay iya bang salah satunya adalah mengabaikan nasib saudara seiman kita muslim rohingya yang dizalimi,"['bay', 'iya', 'bang', 'salah', 'satu', 'abai', 'nasib', 'saudara', 'iman', 'muslim', 'rohingya', 'zalim']"
tolong lah bukannya kita gk berperikemanusiaan tapi rohingya yg ada di indonesia sejak  aja udah terlalu banyak seharusnya   kerja yg bener nyari solusi dan maksa indonesia dg penduduk terbanyak ke didunia bukan solusi,"['tolong', 'gk', 'perikemanusiaan', 'rohingya', 'yg', 'ada', 'indonesia', 'aja', 'udah', 'kerja', 'yg', 'bener', 'nyari', 'solusi', 'maksa', 'indonesia', 'dg', 'duduk', 'dunia', 'solusi']"
stars  dikckin relawan baik hati – suzu honjou  link nonton    follow juga kami di telegram untuk updatean terbaru ⬇️    tetap bersatu kawan 😄,"['stars', 'dikckin', 'rawan', 'hati', '', 'suzu', 'honjou', 'link', 'nonton', 'follow', 'telegram', 'updatean', 'baru', '', 'satu', 'kawan', '']"
kalau biaya hidup di jakarta tinggi kenapa masih tinggal di sana ngungsi aja kayak rohingya sapa tahu terdampar di taiwan terus minta tolong dikasihani unhcr☕,"['biaya', 'hidup', 'jakarta', 'tinggal', 'ngungsi', 'aja', 'kayak', 'rohingya', 'sapa', 'dampar', 'taiwan', 'tolong', 'kasihan', 'unhcr']"
polisi gagalkan aksi pelarian  pengungsi rohingya di aceh,"['polisi', 'gagal', 'aksi', 'lari', 'ungsi', 'rohingya', 'aceh']"
penyeponkk rohingya,"['penyeponkk', 'rohingya']"
rohingnya ini etnis hina g tau asal usulnya ditempat asalnya aja di usir rohingya etnis benalu,"['rohingnya', 'etnis', 'hina', 'g', 'tau', 'usul', 'tempat', 'asal', 'aja', 'usir', 'rohingya', 'etnis', 'benalu']"
rohingya yg gue tau adalah orang² korban genosida yang dibuat bodoh tanpa pendidikan oleh pemerintah negara mereka yg rasis dan fasis bagaimana pun mereka adalah muslim saudara kita yg  kurang beruntung kalo ga sanggup bantu ya doakan bukan malah hate speech dan memfitnah,"['rohingya', 'yg', 'gue', 'tau', 'orang', 'korban', 'genosida', 'bodoh', 'didik', 'perintah', 'negara', 'yg', 'ras', 'fasis', 'muslim', 'saudara', 'yg', 'untung', 'kalo', 'ga', 'sanggup', 'bantu', 'ya', 'doa', 'hate', 'speech', 'fitnah']"
bisa jadi orang rohingya ini ada sangkut pautnya sama pbb,"['orang', 'rohingya', 'ada', 'sangkut', 'paut', 'pbb']"
testimoni warga aceh itu ada di semua berita tentang rohingya yang saya baca dan saya enggak menyalahkan warga yang merasa terganggu dengan kedatangan mereka  itu wajar tapi pengungsi rohingya juga korban di sini dan enggak layak jadi sasaran narasi kebencian,"['testimoni', 'warga', 'aceh', 'ada', 'berita', 'rohingya', 'baca', 'salah', 'warga', 'ganggu', 'datang', 'wajar', 'ungsi', 'rohingya', 'korban', 'layak', 'sasar', 'narasi', 'benci']"
marshel ya urusin dulu sindikatnya baru bisa menghentikan semuanya itu aja dulusemua ini ga serta merta salah rohingya yang ngungsi kok,"['marshel', 'ya', 'urusin', 'sindikat', 'henti', 'aja', 'dulusemua', 'ga', 'merta', 'salah', 'rohingya', 'ngungsi']"
se sehebat ini ya kasus rohingya di negeri ini sampe gerakan buzzernya pun terstruktur gitu,"['hebat', 'ya', 'rohingya', 'negeri', 'sampe', 'gera', 'buzzernya', 'struktur', 'gitu']"
mereka kesini bukan ga tiba bjir bahkan udh direncanakan lu liat berita kaga ada  orang bangladesh yg jadi penyelundup imigran ilegal rohingya ini dan udh raup keuntungan m   alangkah baiknya sebelum ngetwit riset dulu wkwkkw,"['kesini', 'ga', 'bjir', 'udh', 'rencana', 'lu', 'liat', 'berita', 'kaga', 'ada', 'orang', 'bangladesh', 'yg', 'selundup', 'imigran', 'ilegal', 'rohingya', 'udh', 'raup', 'untung', 'm', 'alangkah', 'baik', 'ngetwit', 'riset', 'wkwkkw']"
video lama masa ni zahid dan najib buat solidarity untuk rohingya biasa la tu modal un,"['video', 'ni', 'zahid', 'najib', 'solidarity', 'rohingya', 'la', 'tu', 'modal', 'un']"
lucu banget di tiktok ada yang bilang kalo vadel cowoknya lolly etnis rohingya😭,"['lucu', 'banget', 'tiktok', 'ada', 'bilang', 'kalo', 'vadel', 'cowok', 'lolly', 'etnis', 'rohingya']"
hehehehehe jangan begitu rohingya kalian itu udah enak orang asli indo aja bahkan ada yang gue bantu hari kalo ketemu biasanya ketemu lu bayangin beliau kerja dari lagi sampe malem paling dapetnya cuma rb dan yang kaya gitu disini ga cuma beliau seorang banyak,"['hehehehehe', 'rohingya', 'udah', 'enak', 'orang', 'asli', 'indo', 'aja', 'ada', 'gue', 'bantu', 'kalo', 'ketemu', 'ketemu', 'lu', 'bayangin', 'beliau', 'kerja', 'sampe', 'malem', 'dapetnya', 'rb', 'kaya', 'gitu', 'ga', 'beliau']"
marufamin kalo gak bener adab bertamu max  hari pengungsi rohingya bagusnya digeser ke papua untuk hindari bentrok dengan pengungsi yaman yang sekarang ngaku jadi majikan pribumi,"['marufamin', 'kalo', 'gak', 'bener', 'adab', 'tamu', 'max', 'ungsi', 'rohingya', 'bagus', 'geser', 'papua', 'hindar', 'bentrok', 'ungsi', 'yaman', 'ngaku', 'majikan', 'pribumi']"
sudah ada di indonesia sejak  lbh jakarta tau dan pernah ulas yg datang  sebagian masih ada entah kenapa belakangan jadi ribut dengan yg baru datang,"['ada', 'indonesia', 'lbh', 'jakarta', 'tau', 'ulas', 'yg', 'ada', 'ribut', 'yg']"
id duit bangladesh kan juga bukan negara yg lebih baik ketimbang indo ada juga pungli disana dan mreka menyasar rohingya yg meski kelompok rentan tapi bisa kasih mreka duit,"['id', 'duit', 'bangladesh', 'negara', 'yg', 'ketimbang', 'indo', 'ada', 'pungli', 'sana', 'mreka', 'sasar', 'rohingya', 'yg', 'kelompok', 'rentan', 'kasih', 'mreka', 'duit']"
dalam realitas yang saya temui belakangan ini banyak komen yang menyinggung terkait dengan sdmindividu dari pengungsi rohingya yang meresahkan warga aceh yang niatnya ingin menolong dan bersimpati malah berbalik menjadi membenci dan antipati karna prilaku pengungsi tersebut,"['realitas', 'temu', 'komen', 'singgung', 'kait', 'sdmindividu', 'ungsi', 'rohingya', 'resah', 'warga', 'aceh', 'niat', 'tolong', 'simpat', 'balik', 'benci', 'antipati', 'karna', 'prilaku', 'ungsi']"
c lah negara asal rohingya ngelanggar ham ngk,"['c', 'negara', 'rohingya', 'ngelanggar', 'ham', 'ngk']"
oyo neng kita cari hiburannya ke rohingya aja,"['oyo', 'neng', 'cari', 'hibur', 'rohingya', 'aja']"
urus pengungsi rohingya jangan cuma bacot,"['urus', 'ungsi', 'rohingya', 'bacot']"
aishamaharani karena org indonya nggak cross check beritanya semua mulai benci sama org rohingya dan beranggapan klo kalimat penghinaan dan racist itu justifiable akibat dri misinformation yg sdh bersikulasi selama lebih dri seminggu ini,"['aishamaharani', 'org', 'indonya', 'nggak', 'cross', 'check', 'berita', 'benci', 'org', 'rohingya', 'anggap', 'klo', 'kalimat', 'hina', 'racist', 'justifiable', 'akibat', 'dri', 'misinformation', 'yg', 'sdh', 'bersikulasi', 'dri', 'minggu']"
aishamaharani dari awal juga masalahnya bukan soal penolakan tapi cara netizens indo menggolongkan semua org rohingya sebagai org yg nggak bersyukur dan pelangar hukum,"['aishamaharani', 'tolak', 'netizens', 'indo', 'golong', 'org', 'rohingya', 'org', 'yg', 'nggak', 'syukur', 'pelangar', 'hukum']"
isu  ini msh blm terlalu jelas bnyk info katanya unhcr jg difitnah pakai akun gak jlsknp isu ini tiba naik jd masif sekali ya spt ada yg bermain di air keruh pdhl indonesia lg fokusnya bersuara isu   baiknya tahan jari bila tidak betul tau situasinya,"['isu', 'msh', 'blm', 'bnyk', 'info', 'unhcr', 'jg', 'fitnah', 'pakai', 'akun', 'gak', 'jlsknp', 'isu', 'jd', 'masif', 'ya', 'spt', 'ada', 'yg', 'main', 'air', 'keruh', 'pdhl', 'indonesia', 'lg', 'fokus', 'suara', 'isu', 'baik', 'tahan', 'jari', 'tau', 'situasi']"
ga ada yang bela rohingya kok tolong yang jadi permasalahan disini adalah soal justifikasinya kalian itu loh seolah rohingya ini penjahat amp  manusia yang ga layak hidup sampai fitnah dan berita hoax soal rohingya pun makin kesini makin liar,"['ga', 'ada', 'bela', 'rohingya', 'tolong', 'masalah', 'justifikasi', 'loh', 'rohingya', 'jahat', 'amp', 'manusia', 'ga', 'layak', 'hidup', 'fitnah', 'berita', 'hoax', 'rohingya', 'kesini', 'liar']"
segera deportasi kan rohingya manusia barbar tak berakhlaq tak beradab   pemerintah wajib tegas tidak usah memberikan karpet merah pd rohingya  segera kembalikan dan usut tuntas unhcr dan otak penyelundup manusia nya  tindak tegas human trafficking,"['deportasi', 'rohingya', 'manusia', 'barbar', 'berakhlaq', 'adab', 'perintah', 'wajib', 'karpet', 'merah', 'pd', 'rohingya', 'kembali', 'usut', 'tuntas', 'unhcr', 'otak', 'selundup', 'manusia', 'nya', 'tindak', 'human', 'trafficking']"
presiden jokowi menduga adanya keterlibatan jaringan tindak pidana perdagangan orang tppo dalam peningkatan arus pengungsi rohingya ke indonesia,"['presiden', 'jokowi', 'duga', 'libat', 'jaring', 'tindak', 'pidana', 'dagang', 'orang', 'tppo', 'tingkat', 'arus', 'ungsi', 'rohingya', 'indonesia']"
sudah sangat kuat buktinya mereka melakukan penyeludupan rohingya seenaknya migran gelap tanpa izin  usir  bubarkan  indonesia,"['kuat', 'bukti', 'seludup', 'rohingya', 'migran', 'gelap', 'izin', 'usir', 'bubar', 'indonesia']"
kalian yang benci dan membuat hoax besar untuk etnis yang dibantai yang sekarang orangorangnya lagi kebingungan mencari hak di mana rohingya gue dengan sangat serius bersumpah kalau patah semua untuk jempol kalian,"['benci', 'hoax', 'etnis', 'bantai', 'orangorangnya', 'bingung', 'cari', 'hak', 'rohingya', 'gue', 'serius', 'sumpah', 'patah', 'jempol']"
com bedakan pengungsi rohingya original    ga membayar makelar  jml dan kapalnya random  ga tau jml temannya yg lain  sering kelaparan krn ga ada makanan  diburu sampai ke laut  ga ada yg membuang makanan yg diberi   ga mengeluh kurang makanan yg dibagi   analisanya bro,"['com', 'beda', 'ungsi', 'rohingya', 'original', 'ga', 'bayar', 'makelar', 'jml', 'kapal', 'random', 'ga', 'tau', 'jml', 'teman', 'yg', 'lapar', 'krn', 'ga', 'ada', 'makan', 'buru', 'laut', 'ga', 'ada', 'yg', 'buang', 'makan', 'yg', 'ga', 'keluh', 'makan', 'yg', 'bagi', 'analisanya', 'bro']"
mujani perikemanusiaan sih boleh saja tapi pakai juga otak datangnya secara bergelombang dengan cara yang sistematis pengungsi rohingya itu diduga kuat bukan suatu kebetulan ada mafia perdagangan orang di baliknya presiden jokowi juga mengetahuinya  kamu juga harus berpikir jauh…,"['mujani', 'perikemanusiaan', 'sih', 'pakai', 'otak', 'datang', 'gelombang', 'sistematis', 'ungsi', 'rohingya', 'duga', 'kuat', 'ada', 'mafia', 'dagang', 'orang', 'balik', 'presiden', 'jokowi', 'tahu', 'pikir', 'jauh']"
karena lu gatau makanya di kasih tau kenapa kami menolak nah sekarang tujuan perdebatan ini apa awalnya mesir palestina dan rohingya aceh gue ga ngutuk mesir tuh lalu melebar bahwa berita r yang tersebar adalah fitnes udah gue kasih salah satu beritanya c,"['lu', 'gatau', 'kasih', 'tau', 'tolak', 'tuju', 'debat', 'mesir', 'palestina', 'rohingya', 'aceh', 'gue', 'ga', 'ngutuk', 'mesir', 'tuh', 'lebar', 'berita', 'r', 'sebar', 'fitnes', 'udah', 'gue', 'kasih', 'salah', 'berita', 'c']"
nah ini rohingya lokal aja coba di bantu cukup sebulan aja 😁,"['rohingya', 'lokal', 'aja', 'coba', 'bantu', 'bulan', 'aja', '']"
ncen meresahkan tenan kui bedes rohingya,"['ncen', 'resah', 'tenan', 'kui', 'bedes', 'rohingya']"
id jahat bgt framingnya emang gw bayangin orang yg suka framing jahat itu terlahir jd orang rohingya,"['id', 'jahat', 'bgt', 'framingnya', 'emang', 'gw', 'bayangin', 'orang', 'yg', 'suka', 'framing', 'jahat', 'lahir', 'jd', 'orang', 'rohingya']"
iu  ibaratnya nih ya lu ke luar negri mesti pake visa atau passport kan nah merekaa “rohingya” pegi bebas tanpa passport ataupun visa hanya dengan menggunakan kartu unhcr itu jatuhnya apaa human trafficking kan dan juga mereka manfaatin indo sebagai tempat berlabuh mereka broo,"['iu', 'nih', 'ya', 'lu', 'negri', 'mesti', 'pake', 'visa', 'passport', 'merekaa', '', 'rohingya', '', 'pegi', 'bebas', 'passport', 'visa', 'kartu', 'unhcr', 'jatuh', 'apaa', 'human', 'trafficking', 'manfaatin', 'indo', 'labuh', 'broo']"
