text_clean,text_preprocessed,text_len,polarity_score,polarity
testimoni warga aceh itu ada di semua berita tentang rohingya yang saya baca dan saya enggak menyalahkan warga yang merasa terganggu dengan kedatangan mereka  itu wajar tapi pengungsi rohingya juga korban di sini dan enggak layak jadi sasaran narasi kebencian,"['testimoni', 'warga', 'aceh', 'ada', 'berita', 'rohingya', 'baca', 'salah', 'warga', 'ganggu', 'datang', 'wajar', 'ungsi', 'rohingya', 'korban', 'layak', 'sasar', 'narasi', 'benci']",40,-23,negative
marshel ya urusin dulu sindikatnya baru bisa menghentikan semuanya itu aja dulusemua ini ga serta merta salah rohingya yang ngungsi kok,"['marshel', 'ya', 'urusin', 'sindikat', 'henti', 'aja', 'dulusemua', 'ga', 'merta', 'salah', 'rohingya', 'ngungsi']",21,-3,negative
se sehebat ini ya kasus rohingya di negeri ini sampe gerakan buzzernya pun terstruktur gitu,"['hebat', 'ya', 'rohingya', 'negeri', 'sampe', 'gera', 'buzzernya', 'struktur', 'gitu']",15,7,positive
mereka kesini bukan ga tiba bjir bahkan udh direncanakan lu liat berita kaga ada  orang bangladesh yg jadi penyelundup imigran ilegal rohingya ini dan udh raup keuntungan m   alangkah baiknya sebelum ngetwit riset dulu wkwkkw,"['kesini', 'ga', 'bjir', 'udh', 'rencana', 'lu', 'liat', 'berita', 'kaga', 'ada', 'orang', 'bangladesh', 'yg', 'selundup', 'imigran', 'ilegal', 'rohingya', 'udh', 'raup', 'untung', 'm', 'alangkah', 'baik', 'ngetwit', 'riset', 'wkwkkw']",35,2,positive
video lama masa ni zahid dan najib buat solidarity untuk rohingya biasa la tu modal un,"['video', 'ni', 'zahid', 'najib', 'solidarity', 'rohingya', 'la', 'tu', 'modal', 'un']",16,-1,negative
lucu banget di tiktok ada yang bilang kalo vadel cowoknya lolly etnis rohingya😭,"['lucu', 'banget', 'tiktok', 'ada', 'bilang', 'kalo', 'vadel', 'cowok', 'lolly', 'etnis', 'rohingya']",13,3,positive
hehehehehe jangan begitu rohingya kalian itu udah enak orang asli indo aja bahkan ada yang gue bantu hari kalo ketemu biasanya ketemu lu bayangin beliau kerja dari lagi sampe malem paling dapetnya cuma rb dan yang kaya gitu disini ga cuma beliau seorang banyak,"['hehehehehe', 'rohingya', 'udah', 'enak', 'orang', 'asli', 'indo', 'aja', 'ada', 'gue', 'bantu', 'kalo', 'ketemu', 'ketemu', 'lu', 'bayangin', 'beliau', 'kerja', 'sampe', 'malem', 'dapetnya', 'rb', 'kaya', 'gitu', 'ga', 'beliau']",44,4,positive
marufamin kalo gak bener adab bertamu max  hari pengungsi rohingya bagusnya digeser ke papua untuk hindari bentrok dengan pengungsi yaman yang sekarang ngaku jadi majikan pribumi,"['marufamin', 'kalo', 'gak', 'bener', 'adab', 'tamu', 'max', 'ungsi', 'rohingya', 'bagus', 'geser', 'papua', 'hindar', 'bentrok', 'ungsi', 'yaman', 'ngaku', 'majikan', 'pribumi']",26,-10,negative
sudah ada di indonesia sejak  lbh jakarta tau dan pernah ulas yg datang  sebagian masih ada entah kenapa belakangan jadi ribut dengan yg baru datang,"['ada', 'indonesia', 'lbh', 'jakarta', 'tau', 'ulas', 'yg', 'ada', 'ribut', 'yg']",25,-2,negative
id duit bangladesh kan juga bukan negara yg lebih baik ketimbang indo ada juga pungli disana dan mreka menyasar rohingya yg meski kelompok rentan tapi bisa kasih mreka duit,"['id', 'duit', 'bangladesh', 'negara', 'yg', 'ketimbang', 'indo', 'ada', 'pungli', 'sana', 'mreka', 'sasar', 'rohingya', 'yg', 'kelompok', 'rentan', 'kasih', 'mreka', 'duit']",29,-10,negative
dalam realitas yang saya temui belakangan ini banyak komen yang menyinggung terkait dengan sdmindividu dari pengungsi rohingya yang meresahkan warga aceh yang niatnya ingin menolong dan bersimpati malah berbalik menjadi membenci dan antipati karna prilaku pengungsi tersebut,"['realitas', 'temu', 'komen', 'singgung', 'kait', 'sdmindividu', 'ungsi', 'rohingya', 'resah', 'warga', 'aceh', 'niat', 'tolong', 'simpat', 'balik', 'benci', 'antipati', 'karna', 'prilaku', 'ungsi']",37,-9,negative
c lah negara asal rohingya ngelanggar ham ngk,"['c', 'negara', 'rohingya', 'ngelanggar', 'ham', 'ngk']",8,0,neutral
oyo neng kita cari hiburannya ke rohingya aja,"['oyo', 'neng', 'cari', 'hibur', 'rohingya', 'aja']",8,2,positive
urus pengungsi rohingya jangan cuma bacot,"['urus', 'ungsi', 'rohingya', 'bacot']",6,-1,negative
aishamaharani karena org indonya nggak cross check beritanya semua mulai benci sama org rohingya dan beranggapan klo kalimat penghinaan dan racist itu justifiable akibat dri misinformation yg sdh bersikulasi selama lebih dri seminggu ini,"['aishamaharani', 'org', 'indonya', 'nggak', 'cross', 'check', 'berita', 'benci', 'org', 'rohingya', 'anggap', 'klo', 'kalimat', 'hina', 'racist', 'justifiable', 'akibat', 'dri', 'misinformation', 'yg', 'sdh', 'bersikulasi', 'dri', 'minggu']",34,-16,negative
aishamaharani dari awal juga masalahnya bukan soal penolakan tapi cara netizens indo menggolongkan semua org rohingya sebagai org yg nggak bersyukur dan pelangar hukum,"['aishamaharani', 'tolak', 'netizens', 'indo', 'golong', 'org', 'rohingya', 'org', 'yg', 'nggak', 'syukur', 'pelangar', 'hukum']",24,-4,negative
isu  ini msh blm terlalu jelas bnyk info katanya unhcr jg difitnah pakai akun gak jlsknp isu ini tiba naik jd masif sekali ya spt ada yg bermain di air keruh pdhl indonesia lg fokusnya bersuara isu   baiknya tahan jari bila tidak betul tau situasinya,"['isu', 'msh', 'blm', 'bnyk', 'info', 'unhcr', 'jg', 'fitnah', 'pakai', 'akun', 'gak', 'jlsknp', 'isu', 'jd', 'masif', 'ya', 'spt', 'ada', 'yg', 'main', 'air', 'keruh', 'pdhl', 'indonesia', 'lg', 'fokus', 'suara', 'isu', 'baik', 'tahan', 'jari', 'tau', 'situasi']",45,-17,negative
ga ada yang bela rohingya kok tolong yang jadi permasalahan disini adalah soal justifikasinya kalian itu loh seolah rohingya ini penjahat amp  manusia yang ga layak hidup sampai fitnah dan berita hoax soal rohingya pun makin kesini makin liar,"['ga', 'ada', 'bela', 'rohingya', 'tolong', 'masalah', 'justifikasi', 'loh', 'rohingya', 'jahat', 'amp', 'manusia', 'ga', 'layak', 'hidup', 'fitnah', 'berita', 'hoax', 'rohingya', 'kesini', 'liar']",39,-21,negative
segera deportasi kan rohingya manusia barbar tak berakhlaq tak beradab   pemerintah wajib tegas tidak usah memberikan karpet merah pd rohingya  segera kembalikan dan usut tuntas unhcr dan otak penyelundup manusia nya  tindak tegas human trafficking,"['deportasi', 'rohingya', 'manusia', 'barbar', 'berakhlaq', 'adab', 'perintah', 'wajib', 'karpet', 'merah', 'pd', 'rohingya', 'kembali', 'usut', 'tuntas', 'unhcr', 'otak', 'selundup', 'manusia', 'nya', 'tindak', 'human', 'trafficking']",35,5,positive
presiden jokowi menduga adanya keterlibatan jaringan tindak pidana perdagangan orang tppo dalam peningkatan arus pengungsi rohingya ke indonesia,"['presiden', 'jokowi', 'duga', 'libat', 'jaring', 'tindak', 'pidana', 'dagang', 'orang', 'tppo', 'tingkat', 'arus', 'ungsi', 'rohingya', 'indonesia']",18,9,positive
sudah sangat kuat buktinya mereka melakukan penyeludupan rohingya seenaknya migran gelap tanpa izin  usir  bubarkan  indonesia,"['kuat', 'bukti', 'seludup', 'rohingya', 'migran', 'gelap', 'izin', 'usir', 'bubar', 'indonesia']",16,-16,negative
kalian yang benci dan membuat hoax besar untuk etnis yang dibantai yang sekarang orangorangnya lagi kebingungan mencari hak di mana rohingya gue dengan sangat serius bersumpah kalau patah semua untuk jempol kalian,"['benci', 'hoax', 'etnis', 'bantai', 'orangorangnya', 'bingung', 'cari', 'hak', 'rohingya', 'gue', 'serius', 'sumpah', 'patah', 'jempol']",32,-19,negative
com bedakan pengungsi rohingya original    ga membayar makelar  jml dan kapalnya random  ga tau jml temannya yg lain  sering kelaparan krn ga ada makanan  diburu sampai ke laut  ga ada yg membuang makanan yg diberi   ga mengeluh kurang makanan yg dibagi   analisanya bro,"['com', 'beda', 'ungsi', 'rohingya', 'original', 'ga', 'bayar', 'makelar', 'jml', 'kapal', 'random', 'ga', 'tau', 'jml', 'teman', 'yg', 'lapar', 'krn', 'ga', 'ada', 'makan', 'buru', 'laut', 'ga', 'ada', 'yg', 'buang', 'makan', 'yg', 'ga', 'keluh', 'makan', 'yg', 'bagi', 'analisanya', 'bro']",43,-28,negative
mujani perikemanusiaan sih boleh saja tapi pakai juga otak datangnya secara bergelombang dengan cara yang sistematis pengungsi rohingya itu diduga kuat bukan suatu kebetulan ada mafia perdagangan orang di baliknya presiden jokowi juga mengetahuinya  kamu juga harus berpikir jauh…,"['mujani', 'perikemanusiaan', 'sih', 'pakai', 'otak', 'datang', 'gelombang', 'sistematis', 'ungsi', 'rohingya', 'duga', 'kuat', 'ada', 'mafia', 'dagang', 'orang', 'balik', 'presiden', 'jokowi', 'tahu', 'pikir', 'jauh']",39,-15,negative
karena lu gatau makanya di kasih tau kenapa kami menolak nah sekarang tujuan perdebatan ini apa awalnya mesir palestina dan rohingya aceh gue ga ngutuk mesir tuh lalu melebar bahwa berita r yang tersebar adalah fitnes udah gue kasih salah satu beritanya c,"['lu', 'gatau', 'kasih', 'tau', 'tolak', 'tuju', 'debat', 'mesir', 'palestina', 'rohingya', 'aceh', 'gue', 'ga', 'ngutuk', 'mesir', 'tuh', 'lebar', 'berita', 'r', 'sebar', 'fitnes', 'udah', 'gue', 'kasih', 'salah', 'berita', 'c']",43,-17,negative
nah ini rohingya lokal aja coba di bantu cukup sebulan aja 😁,"['rohingya', 'lokal', 'aja', 'coba', 'bantu', 'bulan', 'aja']",12,1,positive
ncen meresahkan tenan kui bedes rohingya,"['ncen', 'resah', 'tenan', 'kui', 'bedes', 'rohingya']",6,-5,negative
id jahat bgt framingnya emang gw bayangin orang yg suka framing jahat itu terlahir jd orang rohingya,"['id', 'jahat', 'bgt', 'framingnya', 'emang', 'gw', 'bayangin', 'orang', 'yg', 'suka', 'framing', 'jahat', 'lahir', 'jd', 'orang', 'rohingya']",17,-3,negative
iu  ibaratnya nih ya lu ke luar negri mesti pake visa atau passport kan nah merekaa “rohingya” pegi bebas tanpa passport ataupun visa hanya dengan menggunakan kartu unhcr itu jatuhnya apaa human trafficking kan dan juga mereka manfaatin indo sebagai tempat berlabuh mereka broo,"['iu', 'nih', 'ya', 'lu', 'negri', 'mesti', 'pake', 'visa', 'passport', 'merekaa', 'rohingya', 'pegi', 'bebas', 'passport', 'visa', 'kartu', 'unhcr', 'jatuh', 'apaa', 'human', 'trafficking', 'manfaatin', 'indo', 'labuh', 'broo']",44,-5,negative
akun akun yg dulu demo pak jokowi maksa pengungsi rohingya di terima di indonesia  pada kemana yah,"['akun', 'akun', 'yg', 'demo', 'jokowi', 'maksa', 'ungsi', 'rohingya', 'terima', 'indonesia', 'mana', 'yah']",17,-6,negative
engi   kasihan lhoh udh bnyk yg kemakan hoax klo etnis rohingya mau merampok pulau di myanmar dibantai budha di bangladesh dikejar,"['engi', 'kasihan', 'lhoh', 'udh', 'bnyk', 'yg', 'makan', 'hoax', 'klo', 'etnis', 'rohingya', 'rampok', 'pulau', 'myanmar', 'bantai', 'budha', 'bangladesh', 'kejar']",21,-17,negative
ises intinya rohingya tuh males kerja dan gatau diri sumpah meresahkan bgt,"['ises', 'inti', 'rohingya', 'tuh', 'males', 'kerja', 'gatau', 'sumpah', 'resah', 'bgt']",12,-8,negative
lebih pancasila mana jika pemerintah mensejahterakan rakyatnya dulu daripada sibuk ngurusin rohingya,"['pancasila', 'perintah', 'sejahtera', 'rakyat', 'sibuk', 'ngurusin', 'rohingya']",12,3,positive
polisi tangkap  warga aceh pembawa kabur  pengungsi rohingya di lhokseumawe  aceh     police peduli indonesia,"['polisi', 'tangkap', 'warga', 'aceh', 'bawa', 'kabur', 'ungsi', 'rohingya', 'lhokseumawe', 'aceh', 'police', 'peduli', 'indonesia']",14,-4,negative
skip deh yg ini illfeel liat status owner teratu soal org rohingya heuheu,"['skip', 'deh', 'yg', 'illfeel', 'liat', 'status', 'owner', 'teratu', 'org', 'rohingya', 'heuheu']",13,1,positive
berita ini mengejutkan semua orang  betul usman hamid penting kekayaan berkoar di indonesiadi india ga berani berkoar kemanusiaan ham  sedangkan india keras menolak rohingya ke india,"['berita', 'kejut', 'orang', 'usman', 'hamid', 'kaya', 'koar', 'indonesiadi', 'india', 'ga', 'berani', 'koar', 'manusia', 'ham', 'india', 'keras', 'tolak', 'rohingya', 'india']",26,-5,negative
nah mulai keliatan nih siapa dibalik isu rohingya,"['liat', 'nih', 'balik', 'isu', 'rohingya']",8,-3,negative
manusia ga bs nentuin lahir dmn tp bs memilih harus bersikap seperti apa hey temulawak kl orang rohingya itu ga memberontak ke pemerintah myanmar ga akan mereka diperangi,"['manusia', 'ga', 'bs', 'nentuin', 'lahir', 'dmn', 'tp', 'bs', 'pilih', 'sikap', 'hey', 'temulawak', 'kl', 'orang', 'rohingya', 'ga', 'berontak', 'perintah', 'myanmar', 'ga', 'rang']",28,3,positive
heran gw masih aja ada yang belain rohingya  udah berapa kasus warga rohingya bikin onar dimana   ini malah mau ditampung mau dijanjiin satu pulau lagi  astaga   masa demi kemanusiaan kedaulatan negara dicampakkan warga negara dianak tirikan   mikir,"['heran', 'gw', 'aja', 'ada', 'bain', 'rohingya', 'udah', 'warga', 'rohingya', 'bikin', 'onar', 'mana', 'tampung', 'dijanjiin', 'pulau', 'astaga', 'manusia', 'daulat', 'negara', 'campak', 'warga', 'negara', 'anak', 'tiri', 'mikir']",37,-5,negative
usir pengungsi rohingya awas teroris sembunyi,"['usir', 'ungsi', 'rohingya', 'awas', 'teroris', 'sembunyi']",6,-3,negative
trus masalahnya dimana klo dlu kenyataannya pks getol minta pengungsi rohingya diterima  ketika skrg ada masalah dimasyarakat pd kemana tuh para politisi yg jd pahlawan kesiangan masyarakat aja banyak yg ga punya rumah ga bs makan eh malah negara lain ditampung dan diempanin,"['trus', 'mana', 'klo', 'dlu', 'nyata', 'pks', 'getol', 'ungsi', 'rohingya', 'terima', 'skrg', 'ada', 'masyarakat', 'pd', 'mana', 'tuh', 'politis', 'yg', 'jd', 'pahlawan', 'siang', 'masyarakat', 'aja', 'yg', 'ga', 'rumah', 'ga', 'bs', 'makan', 'eh', 'negara', 'tampung', 'diempanin']",43,8,positive
bening mulus video viral kanyabun onlyfans  link nonton     follow juga kami di telegram untuk updatean terbaru ⬇️    tetap bersatu kawan😄,"['bening', 'mulus', 'video', 'viral', 'kanyabun', 'onlyfans', 'link', 'nonton', 'follow', 'telegram', 'updatean', 'baru', 'satu', 'kawan']",20,-3,negative
kenapa mereka berani bayar sedemikian banyak bahkan meresikokan nyawa mereka     karna mereka tidak punya masa depan di tempat mereka tinggal terlebih lagi resiko dibunuh dan dianiaya,"['berani', 'bayar', 'resiko', 'nyawa', 'karna', 'tinggal', 'resiko', 'bunuh', 'aniaya']",26,-13,negative
gak usah jauh jauh ke netizen yang clueless tentang ap itu unchr dan rohingya temen temen gue sendiri aja yang anak ir yang selama ini banyak bahas rohingya malah percaya sama hoax hoax yg ada di tiktok cape bgt,"['gak', 'netizen', 'clueless', 'ap', 'unchr', 'rohingya', 'temen', 'temen', 'gue', 'aja', 'anak', 'ir', 'bahas', 'rohingya', 'percaya', 'hoax', 'hoax', 'yg', 'ada', 'tiktok', 'cape', 'bgt']",39,-11,negative
gitu masih ada yg belain rohingya🤡🤡 sehat otaknya ntar diperlakukan sama kayak palestine koar antum🤡,"['gitu', 'ada', 'yg', 'bain', 'rohingya', 'sehat', 'otak', 'ntar', 'laku', 'kayak', 'palestine', 'koar', 'antum']",15,2,positive
ootd with kemeja keren ini ✨😍 🍒 🍒,"['ootd', 'with', 'kemeja', 'keren']",8,0,neutral
unhcr aktif masalah rohingya tp bisu masalah gaza kan ya aneh itu kalau dibiarkan maka negara pengirim pengungsi akan terus memanfaatkan kelengahan administratif dan kelengahan institusi polhukam kita  orang ukraine aja ngungsi ke uk bayar visa pakartinya jelas kpn hrs balik,"['unhcr', 'aktif', 'rohingya', 'tp', 'bisu', 'gaza', 'ya', 'aneh', 'biar', 'negara', 'kirim', 'ungsi', 'manfaat', 'lengah', 'administratif', 'lengah', 'institusi', 'polhukam', 'orang', 'ukraine', 'aja', 'ngungsi', 'uk', 'bayar', 'visa', 'pakartinya', 'kpn', 'hrs']",41,-3,negative
polres lhokseumawe gagalkan enam rohingya coba melarikan diri dari kamp penampungan  aceh     police peduli indonesia,"['polres', 'lhokseumawe', 'gagal', 'enam', 'rohingya', 'coba', 'lari', 'kamp', 'tampung', 'aceh', 'police', 'peduli', 'indonesia']",15,-2,negative
aneka resep makanan yang enak dari kikil     bem ugm wa aja komika kdrohingya npwp seneng the k  myanmar,"['aneka', 'resep', 'makan', 'enak', 'kikil', 'bem', 'ugm', 'wa', 'aja', 'komika', 'kdrohingya', 'npwp', 'neng', 'the', 'k', 'myanmar']",18,12,positive
god kalau logika dipake jika rohingya punya kemampuan menjajah negara lain ya ngapain sampai luntang lantung di laut jajah aja myanmar sampai dikuasai semua background dan powernya ga sama kayak israel,"['god', 'logika', 'dipake', 'rohingya', 'mampu', 'jajah', 'negara', 'ya', 'ngapain', 'luntang', 'lantung', 'laut', 'jajah', 'aja', 'myanmar', 'asai', 'background', 'powernya', 'ga', 'kayak', 'israel']",31,-10,negative
langsung kepikiran orang rohingya dong,"['langsung', 'pikir', 'orang', 'rohingya']",5,2,positive
jembut kau  pantes bela rohingya  kontol kau tercipta dari kontol rohingya😆😆😆😆😆,"['jembut', 'kau', 'pantes', 'bela', 'rohingya', 'kontol', 'kau', 'cipta', 'kontol', 'rohingya']",11,-12,negative
ootd with kemeja keren ini✨😍 🍒  🍒  🍒,"['ootd', 'with', 'kemeja', 'keren', 'ini']",8,0,neutral
rohingya kan punya wilayah berdaulat rakhine  kenapa tdk dikembalikan ke rakhine saja,"['rohingya', 'wilayah', 'daulat', 'rakhine', 'tdk', 'kembali', 'rakhine']",12,4,positive
mbak ini hobinya menggeneralisir ya padahal banyak yang negur dia pakai bahasa yang sopan tapi dia cuma notice yang kasar terus melabel pendukung rohingya ini kasar dan kampungan  jadi yang kasar dan kampungan siapa kaca butuh kaca,"['mbak', 'hobi', 'menggeneralisir', 'ya', 'negur', 'pakai', 'bahasa', 'sopan', 'notice', 'kasar', 'label', 'dukung', 'rohingya', 'kasar', 'kampung', 'kasar', 'kampung', 'kaca', 'butuh', 'kaca']",37,-1,negative
gmana kalau anda dulu yg berbuat thdp warga rohingya ksh tempat buat mereka di rumahmu ksh uangmu belikan mereka makanan atau apapun yg mereka butuhkan kami mau lihat contohnya dr anda contoh spy kita tdk gagal sbg manusia,"['gmana', 'yg', 'buat', 'thdp', 'warga', 'rohingya', 'ksh', 'rumah', 'ksh', 'uang', 'belikan', 'makan', 'apa', 'yg', 'butuh', 'lihat', 'contoh', 'dr', 'contoh', 'spy', 'tdk', 'gagal', 'sbg', 'manusia']",38,-3,negative
buat isu rohingya ini please banget dibaca yang begini reportase jurnalis beneran yang ketemu langsung dengan orang rohingya beneran  jangan mudah percaya video tiktok  menit yang sumbernya kata temen gue yang relawan pengungsi rohingya  🙏🏻🙏🏻🙏🏻,"['isu', 'rohingya', 'please', 'banget', 'baca', 'reportase', 'jurnalis', 'beneran', 'ketemu', 'langsung', 'orang', 'rohingya', 'beneran', 'mudah', 'percaya', 'video', 'tiktok', 'menit', 'sumber', 'temen', 'gue', 'rawan', 'ungsi', 'rohingya']",35,9,positive
orang rohingya itu hanya pengungsi setatus mereka itu sebenarnya illegal beda dgn orang indonesia yg warga negara indonesia sah resmi dan diakui klo muak tegakan hukum klo rohingya usir,"['orang', 'rohingya', 'ungsi', 'setatus', 'illegal', 'beda', 'dgn', 'orang', 'indonesia', 'yg', 'warga', 'negara', 'indonesia', 'sah', 'resmi', 'aku', 'klo', 'muak', 'tega', 'hukum', 'klo', 'rohingya', 'usir']",29,-13,negative
id marshel  kita gak boleh menganak tirikan bangsa sendiri hanya gara ada warga negara lain mengungsi rakyat kita masih byk yg susah bertahun hidup luntang lantung di jalan  ya gimana perasaan rakyat kita yang melihat warga rohingya dapat kehidupan yg layak,"['id', 'marshel', 'gak', 'anak', 'tiri', 'bangsa', 'gara', 'ada', 'warga', 'negara', 'ungsi', 'rakyat', 'byk', 'yg', 'susah', 'tahun', 'hidup', 'luntang', 'lantung', 'jalan', 'ya', 'gimana', 'asa', 'rakyat', 'warga', 'rohingya', 'hidup', 'yg', 'layak']",41,-12,negative
wapres maruf amin buka opsi pulau galang jadi tempat pengungsi rohingya,"['wapres', 'maruf', 'amin', 'buka', 'opsi', 'pulau', 'galang', 'ungsi', 'rohingya']",11,0,neutral
gak ada untungya bantu etnis benalu ini karna rakyat indonesia sendiri masih susahetnis yg maunya hidup enakkelakuan kayak tai  orang orangya yg super jorok cuih haram indonesia bantu rohingya benalu ini,"['gak', 'ada', 'untungya', 'bantu', 'etnis', 'benalu', 'karna', 'rakyat', 'indonesia', 'susahetnis', 'yg', 'mau', 'hidup', 'enakkelakuan', 'kayak', 'tai', 'orang', 'orangya', 'yg', 'super', 'jorok', 'cuih', 'haram', 'indonesia', 'bantu', 'rohingya', 'benalu']",31,-11,negative
